station_id,observed_at,precip_mm,temp_c
DK1441,2025-03-11T23:00:00Z,3.3,-0.8
DK1238,2025-03-21T23:00:00Z,1.8,0.0
DK1630,2026-01-31T23:00:00Z,0.0,-1.8
DK1553,2025-04-07T11:00:00Z,0.1,4.0
DK1630,2025-10-14T05:00:00Z,0.6,3.4
DK1763,2025-07-10T17:00:00Z,0.0,15.8
DK1784,2025-03-12T11:00:00Z,0.0,2.6
DK1266,2025-12-10T05:00:00Z,0.0,-1.3
DK1798,2025-03-12T11:00:00Z,0.0,3.9
DK1126,2025-06-22T23:00:00Z,45.8,17.5
DK1161,2025-01-12T17:00:00Z,0.4,1.1
DK1406,2025-11-21T11:00:00Z,0.0,8.4
DK1056,2026-02-24T11:00:00Z,0.0,4.8
DK1721,2025-09-11T05:00:00Z,0.0,13.4
DK1273,2025-10-15T05:00:00Z,0.0,6.4
DK1749,2026-03-26T05:00:00Z,0.8,7.7
DK1728,2025-09-05T05:00:00Z,4.8,14.5
DK1721,2025-02-19T23:00:00Z,-999.0,-1.1
DK1455,2026-02-10T11:00:00Z,0.0,0.1
DK1343,2025-03-20T23:00:00Z,6.5,-0.4
DK1140,2025-10-26T05:00:00Z,7.0,10.0
DK1056,2025-09-29T11:00:00Z,4.1,11.4
DK1385,2025-07-05T11:00:00Z,0.0,15.5
DK1350,2025-06-19T23:00:00Z,6.2,11.3
DK1518,2026-02-18T05:00:00Z,0.1,-2.2
DK1119,2026-06-02T11:00:00Z,0.7,13.9
DK1224,2025-01-11T17:00:00Z,1.9,-2.4
DK1567,2026-04-01T17:00:00Z,0.9,8.8
DK1553,2026-01-13T05:00:00Z,0.0,-4.1
DK1378,2026-06-27T11:00:00Z,1.5,16.3
DK1525,2025-02-20T17:00:00Z,1.3,-1.2
DK1063,2025-04-27T11:00:00Z,0.3,6.7
DK1371,2026-01-09T17:00:00Z,0.0,0.3
DK1301,2026-02-06T05:00:00Z,11.7,0.6
DK1126,2025-05-20T17:00:00Z,9.3,17.0
DK1504,2025-01-11T05:00:00Z,0.0,-0.2
DK1483,2026-05-15T23:00:00Z,0.0,12.1
DK1308,2025-03-04T05:00:00Z,2.4,5.6
DK1420,2026-06-28T11:00:00Z,0.0,19.1
DK1336,2025-05-02T17:00:00Z,0.0,8.7
DK1238,2025-03-07T23:00:00Z,1.0,2.0
DK1105,2025-11-17T05:00:00Z,4.6,5.0
DK1588,2025-08-16T05:00:00Z,0.0,17.3
DK1154,2026-05-21T23:00:00Z,0.0,13.6
DK1238,2026-06-24T11:00:00Z,0.0,13.5
DK1196,2025-07-12T11:00:00Z,0.0,21.3
DK1371,2026-04-20T23:00:00Z,0.0,4.2
DK1553,2026-05-01T23:00:00Z,1.1,10.1
DK1462,2025-07-18T11:00:00Z,0.0,22.2
DK1210,2025-12-15T23:00:00Z,0.3,-1.6
DK1721,2025-10-24T05:00:00Z,9.7,9.8
DK1259,2026-04-27T23:00:00Z,0.0,8.0
DK1581,2026-01-26T05:00:00Z,0.0,-0.4
DK1483,2026-02-21T11:00:00Z,0.0,0.2
DK1567,2026-06-17T17:00:00Z,-999.0,20.9
DK1308,2026-04-28T05:00:00Z,3.6,12.0
DK1098,2025-12-18T05:00:00Z,0.8,1.1
DK1287,2025-05-21T05:00:00Z,2.7,12.9
DK1504,2025-12-07T23:00:00Z,0.0,-0.9
DK1042,2025-11-18T11:00:00Z,0.0,9.1
DK1126,2025-07-14T23:00:00Z,0.2,18.3
DK1567,2026-02-04T17:00:00Z,0.0,2.4
DK1504,2026-03-30T05:00:00Z,1.9,5.3
DK1042,2025-06-11T11:00:00Z,0.0,16.0
DK1525,2025-10-03T17:00:00Z,0.0,9.5
DK1651,2026-02-01T05:00:00Z,0.8,-0.1
DK1469,2025-02-21T17:00:00Z,0.0,-1.4
DK1007,2025-09-08T23:00:00Z,92.7,13.9
DK1511,2026-01-23T05:00:00Z,0.0,-0.4
DK1413,2025-01-11T05:00:00Z,3.8,3.4
DK1350,2025-09-17T05:00:00Z,0.0,16.8
DK1707,2025-06-16T11:00:00Z,0.0,15.4
DK1525,2026-05-13T11:00:00Z,0.6,17.0
DK1252,2025-07-25T17:00:00Z,0.1,16.6
DK1420,2025-10-09T11:00:00Z,4.1,9.4
DK1329,2025-02-27T17:00:00Z,0.0,2.4
DK1014,2026-06-02T05:00:00Z,0.0,13.2
DK1056,2025-10-20T17:00:00Z,0.0,5.7
DK1686,2026-06-18T05:00:00Z,0.0,16.4
DK1546,2025-08-17T11:00:00Z,0.0,21.1
DK1637,2025-12-15T23:00:00Z,1.2,-0.7
DK1070,2025-07-23T05:00:00Z,1.5,13.9
DK1273,2026-05-12T23:00:00Z,17.7,13.0
DK1392,2025-09-14T23:00:00Z,0.0,8.4
DK1357,2025-07-31T11:00:00Z,0.0,20.8
DK1763,2026-01-19T17:00:00Z,0.0,-0.3
DK1721,2026-06-23T11:00:00Z,0.6,19.3
DK1749,2026-03-05T11:00:00Z,0.0,5.1
DK1672,2026-06-06T05:00:00Z,0.0,13.0
DK1644,2025-07-15T11:00:00Z,0.0,19.9
DK1672,2025-02-27T05:00:00Z,0.0,-0.9
DK1343,2025-12-09T11:00:00Z,4.4,3.4
DK1266,2026-06-26T05:00:00Z,0.0,14.8
DK1833,2025-08-19T23:00:00Z,0.0,12.2
DK1728,2025-02-17T11:00:00Z,0.0,4.7
DK1588,2026-04-10T11:00:00Z,0.1,8.1
DK1490,2026-01-14T17:00:00Z,0.0,-1.0
DK1070,2025-10-25T05:00:00Z,-999.0,1.3
DK1329,2025-06-05T23:00:00Z,0.0,15.6
DK1665,2025-05-24T23:00:00Z,0.0,9.8
DK1280,2025-05-21T23:00:00Z,0.0,11.1
DK1210,2025-10-21T05:00:00Z,3.3,13.1
DK1826,2025-12-26T17:00:00Z,15.0,-0.2
DK1042,2026-02-17T17:00:00Z,0.0,0.6
DK1616,2025-11-02T23:00:00Z,0.0,2.1
DK1266,2025-09-19T17:00:00Z,0.0,14.8
DK1217,2025-01-23T17:00:00Z,6.3,-0.1
DK1553,2025-12-30T11:00:00Z,0.0,-5.6
DK1826,2026-05-25T23:00:00Z,1.0,13.4
DK1315,2025-11-07T05:00:00Z,0.2,7.3
DK1588,2025-02-02T11:00:00Z,0.0,1.0
DK1168,2025-05-25T05:00:00Z,0.0,14.5
DK1560,2025-08-09T17:00:00Z,0.0,19.0
DK1175,2026-03-20T23:00:00Z,0.2,0.9
DK1714,2026-06-20T23:00:00Z,2.5,13.8
DK1343,2026-01-18T17:00:00Z,1.6,5.4
DK1035,2025-03-19T17:00:00Z,0.0,8.6
DK1791,2026-01-15T11:00:00Z,0.0,0.2
DK1119,2026-05-27T23:00:00Z,0.0,11.0
DK1399,2025-04-04T11:00:00Z,0.0,9.1
DK1336,2025-01-10T17:00:00Z,0.0,-1.4
DK1238,2026-01-18T05:00:00Z,0.4,0.9
DK1042,2026-03-13T05:00:00Z,0.7,0.3
DK1672,2025-11-19T11:00:00Z,0.0,11.6
DK1385,2025-03-09T23:00:00Z,0.0,1.1
DK1259,2025-02-07T11:00:00Z,0.0,2.2
DK1595,2025-06-18T05:00:00Z,0.0,16.8
DK1819,2025-07-27T05:00:00Z,0.0,19.2
DK1273,2025-03-04T17:00:00Z,0.0,3.7
DK1707,2025-10-09T11:00:00Z,2.7,12.1
DK1707,2026-04-05T17:00:00Z,0.0,7.8
DK1791,2026-03-16T05:00:00Z,0.0,4.7
DK1056,2025-03-22T17:00:00Z,5.1,3.0
DK1238,2026-03-23T11:00:00Z,0.0,10.2
DK1364,2025-06-27T11:00:00Z,-999.0,17.3
DK1539,2025-03-16T23:00:00Z,0.0,1.1
DK1441,2026-02-13T11:00:00Z,0.5,5.9
DK1497,2025-08-19T17:00:00Z,0.0,14.1
DK1203,2025-10-29T05:00:00Z,0.0,6.1
DK1098,2026-06-29T17:00:00Z,0.6,17.8
DK1147,2025-09-09T11:00:00Z,0.0,11.6
DK1357,2025-05-28T17:00:00Z,1.7,17.6
DK1609,2026-03-27T05:00:00Z,0.6,-0.4
DK1413,2025-03-11T11:00:00Z,0.7,6.9
DK1343,2025-12-16T11:00:00Z,0.0,3.6
DK1490,2025-07-19T05:00:00Z,0.0,14.8
DK1028,2026-03-26T05:00:00Z,0.0,3.5
DK1714,2025-08-07T23:00:00Z,0.0,15.8
DK1182,2025-01-15T23:00:00Z,0.0,-2.4
DK1469,2025-08-06T23:00:00Z,6.1,11.5
DK1294,2026-06-29T23:00:00Z,1.7,17.9
DK1266,2026-05-07T23:00:00Z,0.0,6.5
DK1602,2025-10-08T11:00:00Z,0.0,15.6
DK1182,2026-04-01T11:00:00Z,0.0,10.3
DK1497,2026-06-29T11:00:00Z,0.0,18.7
DK1343,2025-09-03T11:00:00Z,0.0,18.2
DK1581,2025-02-15T23:00:00Z,0.0,0.1
DK1378,2026-06-18T11:00:00Z,0.0,19.4
DK1553,2025-12-23T17:00:00Z,0.0,5.2
DK1441,2025-06-28T11:00:00Z,0.7,19.9
DK1469,2025-11-17T05:00:00Z,0.0,11.1
DK1462,2025-03-05T17:00:00Z,0.0,3.9
DK1609,2025-01-29T23:00:00Z,0.0,-2.1
DK1273,2025-03-24T17:00:00Z,0.8,8.3
DK1707,2026-02-20T23:00:00Z,0.0,-1.6
DK1483,2025-03-09T17:00:00Z,0.0,1.8
DK1826,2025-09-07T23:00:00Z,0.0,12.5
DK1819,2025-05-09T17:00:00Z,0.0,10.7
DK1448,2026-02-06T17:00:00Z,0.0,-0.8
DK1112,2026-05-13T05:00:00Z,0.0,7.7
DK1812,2025-05-03T11:00:00Z,1.1,8.5
DK1700,2025-11-22T23:00:00Z,0.0,-2.7
DK1168,2025-05-17T11:00:00Z,0.0,13.8
DK1588,2025-01-24T23:00:00Z,0.0,-3.3
DK1280,2026-06-09T17:00:00Z,0.0,20.1
DK1574,2025-10-23T17:00:00Z,0.0,7.4
DK1147,2025-06-07T17:00:00Z,0.0,11.2
DK1525,2026-06-29T23:00:00Z,0.0,13.3
DK1343,2026-01-27T05:00:00Z,7.2,1.6
DK1532,2025-08-26T17:00:00Z,0.0,17.0
DK1756,2026-04-20T23:00:00Z,0.6,8.4
DK1658,2026-04-08T23:00:00Z,0.0,8.4
DK1497,2025-11-28T17:00:00Z,0.0,2.3
DK1826,2025-04-22T23:00:00Z,1.5,8.8
DK1154,2026-04-02T23:00:00Z,13.8,2.6
DK1560,2025-10-07T17:00:00Z,0.8,8.9
DK1378,2026-06-23T17:00:00Z,36.0,19.1
DK1714,2025-03-23T17:00:00Z,0.0,2.0
DK1553,2025-06-14T11:00:00Z,0.0,18.4
DK1049,2026-01-07T17:00:00Z,6.4,-3.7
DK1406,2026-01-17T05:00:00Z,0.0,3.3
DK1119,2025-08-09T11:00:00Z,0.0,19.2
DK1098,2025-05-24T11:00:00Z,0.0,13.2
DK1266,2025-04-16T23:00:00Z,0.9,8.4
DK1581,2025-03-20T05:00:00Z,0.0,2.8
DK1140,2025-06-02T23:00:00Z,1.7,12.2
DK1721,2026-05-09T11:00:00Z,0.1,10.2
DK1350,2025-04-12T11:00:00Z,0.5,9.8
DK1077,2026-05-10T05:00:00Z,4.1,11.9
DK1077,2025-09-15T05:00:00Z,0.0,8.8
DK1322,2025-02-23T05:00:00Z,0.0,-1.9
DK1616,2025-11-01T23:00:00Z,1.8,0.5
DK1700,2026-06-01T05:00:00Z,-999.0,14.8
DK1119,2026-05-03T05:00:00Z,0.0,5.1
DK1343,2025-07-10T11:00:00Z,0.0,18.2
DK1133,2025-10-10T17:00:00Z,0.0,5.9
DK1308,2026-01-29T05:00:00Z,31.9,-1.0
DK1770,2026-06-26T05:00:00Z,12.7,11.3
DK1112,2026-01-14T17:00:00Z,0.0,2.0
DK1308,2026-02-23T23:00:00Z,0.0,-2.3
DK1021,2025-07-08T05:00:00Z,0.0,13.1
DK1441,2026-01-18T11:00:00Z,0.4,0.2
DK1140,2025-05-07T23:00:00Z,0.0,11.3
DK1609,2026-02-21T17:00:00Z,6.6,-1.7
DK1574,2025-11-09T11:00:00Z,1.0,9.6
DK1686,2026-05-22T05:00:00Z,0.0,12.5
DK1791,2025-04-26T11:00:00Z,2.0,12.3
DK1112,2025-12-30T05:00:00Z,0.0,-0.9
DK1700,2025-05-12T17:00:00Z,0.0,13.6
DK1140,2026-06-07T11:00:00Z,0.3,17.4
DK1301,2026-01-22T23:00:00Z,0.0,-1.5
DK1595,2025-02-04T11:00:00Z,0.0,3.0
DK1000,2026-03-15T11:00:00Z,1.5,9.7
DK1455,2025-03-16T17:00:00Z,6.2,3.6
DK1147,2026-02-08T05:00:00Z,7.3,3.6
DK1833,2025-02-16T11:00:00Z,0.4,0.0
DK1336,2025-03-31T11:00:00Z,0.0,10.3
DK1399,2025-02-18T11:00:00Z,0.0,-0.7
DK1147,2025-07-05T23:00:00Z,0.0,14.1
DK1819,2025-08-14T17:00:00Z,0.0,20.0
DK1658,2025-12-31T23:00:00Z,1.4,-2.3
DK1455,2025-09-17T05:00:00Z,0.0,9.8
DK1581,2025-08-28T17:00:00Z,19.5,17.1
DK1462,2025-10-26T23:00:00Z,0.0,2.9
DK1084,2025-04-03T17:00:00Z,0.0,4.2
DK1161,2025-05-11T17:00:00Z,0.0,14.0
DK1798,2025-10-14T23:00:00Z,0.0,8.5
DK1588,2025-10-17T17:00:00Z,0.0,9.5
DK1763,2025-05-22T11:00:00Z,0.0,10.7
DK1245,2026-01-01T23:00:00Z,0.0,-4.0
DK1812,2025-11-19T17:00:00Z,0.0,7.0
DK1112,2026-01-31T11:00:00Z,0.0,5.1
DK1091,2025-05-21T11:00:00Z,0.0,13.7
DK1511,2025-05-26T05:00:00Z,0.0,13.1
DK1427,2025-01-12T11:00:00Z,0.0,0.8
DK1203,2025-12-31T23:00:00Z,0.0,-1.1
DK1476,2026-06-12T23:00:00Z,7.6,14.3
DK1371,2026-02-10T17:00:00Z,0.0,-1.3
DK1497,2026-02-15T17:00:00Z,0.0,-0.6
DK1245,2025-04-04T05:00:00Z,5.7,5.4
DK1553,2026-01-23T05:00:00Z,2.1,-2.7
DK1602,2025-02-23T23:00:00Z,0.5,-0.1
DK1700,2026-01-10T17:00:00Z,0.0,-0.3
DK1175,2025-04-26T11:00:00Z,0.0,9.5
DK1819,2026-01-13T17:00:00Z,0.0,4.8
DK1350,2025-05-13T17:00:00Z,0.0,13.4
DK1763,2025-12-08T11:00:00Z,0.0,-0.7
DK1469,2025-04-06T11:00:00Z,0.7,7.0
DK1126,2026-05-07T05:00:00Z,0.0,9.2
DK1413,2025-03-11T05:00:00Z,0.0,0.2
DK1581,2025-07-03T05:00:00Z,0.0,17.3
DK1063,2026-02-03T05:00:00Z,1.9,-2.9
DK1518,2025-03-06T23:00:00Z,0.0,1.8
DK1343,2026-03-20T17:00:00Z,0.0,7.3
DK1483,2026-06-25T23:00:00Z,32.6,16.0
DK1357,2025-11-27T23:00:00Z,0.0,-3.2
DK1056,2025-01-25T17:00:00Z,0.0,1.3
DK1147,2025-04-12T23:00:00Z,4.4,2.9
DK1329,2026-02-09T17:00:00Z,9.8,-0.4
DK1567,2025-06-19T11:00:00Z,0.0,20.1
DK1686,2025-07-17T17:00:00Z,0.0,12.7
DK1413,2025-11-08T23:00:00Z,0.0,2.8
DK1315,2026-06-09T23:00:00Z,0.0,13.4
DK1112,2025-07-22T11:00:00Z,6.3,18.2
DK1672,2025-11-03T23:00:00Z,0.0,2.8
DK1833,2025-11-26T23:00:00Z,0.0,1.9
DK1763,2025-08-17T17:00:00Z,10.3,13.5
DK1742,2026-03-22T11:00:00Z,1.4,10.8
DK1028,2026-03-21T11:00:00Z,0.0,8.6
DK1406,2026-06-22T11:00:00Z,0.0,21.1
DK1301,2026-05-30T23:00:00Z,0.0,9.5
DK1637,2025-03-03T11:00:00Z,1.9,1.0
DK1301,2025-07-12T23:00:00Z,0.0,17.9
DK1742,2026-04-29T05:00:00Z,0.0,12.6
DK1112,2026-04-16T17:00:00Z,1.0,9.7
DK1420,2025-10-02T11:00:00Z,3.2,17.3
DK1133,2026-02-12T05:00:00Z,0.0,0.9
DK1721,2025-05-01T11:00:00Z,0.0,14.5
DK1546,2025-02-27T05:00:00Z,0.0,-1.2
DK1518,2025-04-10T17:00:00Z,1.0,8.6
DK1749,2026-06-27T11:00:00Z,0.1,18.9
DK1623,2025-08-04T11:00:00Z,8.8,23.0
DK1147,2025-11-12T23:00:00Z,18.1,1.1
DK1714,2025-06-03T11:00:00Z,0.3,15.5
DK1378,2025-04-09T17:00:00Z,0.0,5.1
DK1434,2025-02-09T05:00:00Z,0.3,-1.4
DK1329,2025-06-20T17:00:00Z,10.9,15.2
DK1777,2025-10-18T23:00:00Z,0.0,4.7
DK1266,2026-01-21T05:00:00Z,3.3,-0.9
DK1672,2026-04-29T05:00:00Z,0.0,6.1
DK1126,2025-11-15T05:00:00Z,4.2,1.4
DK1728,2025-04-22T05:00:00Z,0.0,6.4
DK1385,2026-03-13T05:00:00Z,0.0,2.8
DK1203,2025-03-15T05:00:00Z,3.4,6.3
DK1462,2025-01-15T05:00:00Z,0.0,7.1
DK1735,2025-12-24T11:00:00Z,0.0,6.5
DK1812,2025-03-31T05:00:00Z,0.0,5.0
DK1280,2026-04-17T17:00:00Z,0.7,7.5
DK1112,2026-06-27T11:00:00Z,0.0,21.4
DK1084,2025-07-21T23:00:00Z,3.4,17.5
DK1532,2025-09-12T05:00:00Z,0.1,11.5
DK1140,2025-11-16T11:00:00Z,0.0,4.2
DK1182,2025-03-15T17:00:00Z,0.0,4.6
DK1189,2025-03-03T23:00:00Z,1.4,-2.4
DK1798,2026-06-24T17:00:00Z,0.0,16.1
DK1490,2026-02-28T23:00:00Z,0.3,-1.3
DK1805,2025-11-16T17:00:00Z,0.0,7.1
DK1070,2025-07-13T23:00:00Z,0.0,12.2
DK1434,2026-04-02T17:00:00Z,1.8,6.6
DK1238,2025-01-23T11:00:00Z,0.0,-1.7
DK1420,2025-04-21T11:00:00Z,0.0,13.5
DK1077,2025-05-12T23:00:00Z,51.2,11.3
DK1798,2026-01-09T11:00:00Z,1.4,2.8
DK1175,2025-10-19T05:00:00Z,0.0,7.7
DK1798,2025-08-28T11:00:00Z,0.4,21.6
DK1679,2026-06-30T17:00:00Z,0.0,18.5
DK1595,2026-04-29T11:00:00Z,0.0,10.7
DK1259,2026-06-04T23:00:00Z,0.0,11.0
DK1140,2025-08-10T17:00:00Z,9.8,18.4
DK1357,2025-10-13T11:00:00Z,0.0,11.2
DK1413,2025-08-14T17:00:00Z,0.0,12.3
DK1154,2025-09-28T11:00:00Z,0.0,16.0
DK1217,2025-11-27T05:00:00Z,0.0,3.3
DK1644,2025-02-10T23:00:00Z,0.0,1.8
DK1182,2025-02-13T05:00:00Z,0.0,-0.8
DK1798,2025-04-03T17:00:00Z,8.4,5.8
DK1308,2025-09-17T17:00:00Z,2.1,12.6
DK1266,2026-03-18T11:00:00Z,4.0,7.7
DK1581,2025-08-18T17:00:00Z,0.0,21.8
DK1805,2025-12-22T11:00:00Z,6.0,-0.6
DK1693,2026-01-25T11:00:00Z,0.0,2.3
DK1000,2026-04-07T23:00:00Z,0.0,6.0
DK1280,2025-05-07T23:00:00Z,0.0,9.7
DK1014,2025-08-21T17:00:00Z,0.0,16.1
DK1406,2026-02-05T05:00:00Z,3.0,2.6
DK1224,2025-02-04T17:00:00Z,0.0,-1.8
DK1063,2026-06-06T11:00:00Z,3.1,19.3
DK1175,2025-11-01T05:00:00Z,2.5,5.1
DK1224,2025-03-01T23:00:00Z,0.9,-0.6
DK1602,2025-07-04T23:00:00Z,2.4,11.7
DK1826,2025-05-12T11:00:00Z,0.0,13.3
DK1189,2025-08-09T05:00:00Z,3.8,14.2
DK1427,2025-05-15T11:00:00Z,0.2,13.8
DK1511,2025-08-07T05:00:00Z,6.4,15.8
DK1189,2025-10-10T23:00:00Z,1.2,9.9
DK1399,2026-05-26T17:00:00Z,0.0,13.0
DK1714,2025-07-03T05:00:00Z,0.0,18.5
DK1595,2026-01-10T11:00:00Z,0.0,1.4
DK1532,2026-03-20T11:00:00Z,8.1,2.3
DK1665,2025-12-31T05:00:00Z,0.0,1.0
DK1049,2025-08-04T11:00:00Z,0.0,17.9
DK1196,2025-08-16T23:00:00Z,1.6,13.6
DK1091,2026-01-17T11:00:00Z,0.0,3.1
DK1560,2026-04-26T11:00:00Z,0.0,11.8
DK1693,2025-07-30T11:00:00Z,10.1,23.4
DK1140,2026-05-05T17:00:00Z,0.1,14.3
DK1112,2026-05-03T23:00:00Z,0.0,2.0
DK1595,2025-05-15T11:00:00Z,23.4,15.1
DK1728,2025-06-13T17:00:00Z,0.0,17.9
DK1532,2026-02-20T11:00:00Z,7.2,3.7
DK1483,2025-09-01T23:00:00Z,0.0,12.3
DK1742,2026-05-18T17:00:00Z,1.0,11.5
DK1700,2025-01-01T23:00:00Z,0.0,-2.4
DK1539,2025-11-30T23:00:00Z,4.4,-0.4
DK1238,2025-06-29T11:00:00Z,0.9,16.6
DK1014,2026-05-02T23:00:00Z,0.0,14.1
DK1133,2025-08-10T05:00:00Z,0.0,14.0
DK1588,2025-10-21T11:00:00Z,0.0,8.0
DK1140,2025-04-15T11:00:00Z,0.0,9.1
DK1210,2025-12-07T17:00:00Z,0.4,5.3
DK1441,2025-07-15T23:00:00Z,0.0,16.4
DK1007,2025-10-08T11:00:00Z,0.0,13.4
DK1581,2025-04-07T17:00:00Z,-999.0,0.8
DK1189,2025-12-14T23:00:00Z,0.0,-3.6
DK1126,2025-08-30T11:00:00Z,0.0,18.2
DK1133,2025-06-05T17:00:00Z,0.0,15.8
DK1630,2026-03-09T17:00:00Z,0.0,4.9
DK1672,2025-01-01T17:00:00Z,0.0,4.1
DK1581,2026-06-29T17:00:00Z,0.0,14.6
DK1042,2025-09-24T05:00:00Z,5.9,9.8
DK1434,2025-12-12T23:00:00Z,3.6,0.9
DK1091,2026-04-25T11:00:00Z,0.0,14.2
DK1490,2025-02-13T11:00:00Z,0.2,3.2
DK1413,2025-08-09T23:00:00Z,5.8,14.0
DK1399,2026-01-19T17:00:00Z,0.0,4.0
DK1714,2025-12-27T11:00:00Z,0.0,3.7
DK1651,2025-12-17T05:00:00Z,0.0,0.2
DK1749,2025-01-13T11:00:00Z,0.0,4.1
DK1336,2026-02-23T05:00:00Z,2.6,-0.7
DK1371,2026-03-03T17:00:00Z,0.0,7.6
DK1735,2026-05-11T11:00:00Z,2.3,14.8
DK1679,2025-05-21T23:00:00Z,0.0,11.1
DK1665,2025-02-02T11:00:00Z,0.0,4.5
DK1525,2025-10-15T05:00:00Z,0.0,7.4
DK1315,2026-02-15T11:00:00Z,0.0,1.4
DK1623,2025-06-21T23:00:00Z,0.3,16.1
DK1812,2026-04-29T17:00:00Z,0.0,6.7
DK1630,2026-04-26T05:00:00Z,3.0,9.7
DK1210,2025-11-07T17:00:00Z,1.3,5.0
DK1364,2025-11-04T05:00:00Z,0.1,6.3
DK1462,2025-11-10T17:00:00Z,0.0,2.9
DK1000,2025-08-21T17:00:00Z,10.0,18.1
DK1308,2026-02-03T05:00:00Z,23.8,-5.0
DK1329,2026-04-21T11:00:00Z,0.0,16.8
DK1203,2025-08-01T05:00:00Z,0.0,16.6
DK1798,2025-05-25T17:00:00Z,2.2,17.9
DK1231,2025-04-24T23:00:00Z,0.0,7.6
DK1294,2025-03-08T23:00:00Z,0.4,-1.6
DK1812,2025-03-08T23:00:00Z,0.5,-1.8
DK1742,2026-02-27T23:00:00Z,0.0,-0.9
DK1413,2025-07-05T11:00:00Z,0.0,15.3
DK1665,2025-07-27T05:00:00Z,7.1,17.2
DK1553,2025-11-21T05:00:00Z,0.0,5.8
DK1707,2026-01-23T17:00:00Z,0.0,-0.4
DK1259,2025-11-19T23:00:00Z,0.0,4.9
DK1721,2025-04-30T23:00:00Z,0.0,6.6
DK1406,2025-04-12T11:00:00Z,0.0,8.7
DK1679,2026-04-16T05:00:00Z,29.9,9.9
DK1420,2025-08-19T23:00:00Z,1.5,16.4
DK1000,2025-05-03T23:00:00Z,0.0,5.1
DK1763,2025-02-08T11:00:00Z,0.0,-3.2
DK1770,2026-03-16T23:00:00Z,0.0,-0.7
DK1742,2026-02-09T17:00:00Z,0.0,0.3
DK1049,2025-04-30T23:00:00Z,1.7,10.5
DK1035,2025-02-18T05:00:00Z,0.0,-4.9
DK1819,2025-11-17T05:00:00Z,0.0,2.3
DK1721,2026-03-27T23:00:00Z,0.0,1.1
DK1525,2026-03-01T05:00:00Z,1.1,2.7
DK1266,2025-10-14T05:00:00Z,0.0,7.2
DK1280,2026-06-19T23:00:00Z,-999.0,13.8
DK1539,2026-06-05T17:00:00Z,0.0,16.7
DK1588,2025-10-19T23:00:00Z,0.0,5.9
DK1385,2025-04-22T11:00:00Z,0.0,12.3
DK1742,2026-01-21T11:00:00Z,-999.0,-2.3
DK1119,2025-05-02T11:00:00Z,0.0,15.6
DK1462,2025-02-15T05:00:00Z,2.1,-1.7
DK1147,2025-01-11T17:00:00Z,0.0,0.4
DK1679,2026-05-08T17:00:00Z,0.0,12.6
DK1203,2025-08-19T23:00:00Z,12.6,17.4
DK1042,2026-04-01T17:00:00Z,0.0,5.4
DK1035,2025-03-03T11:00:00Z,0.0,6.9
DK1469,2025-06-04T17:00:00Z,0.0,17.3
DK1602,2025-12-23T17:00:00Z,2.3,0.7
DK1308,2026-03-21T05:00:00Z,0.0,3.1
DK1686,2025-01-23T11:00:00Z,2.7,3.2
DK1238,2025-05-14T11:00:00Z,0.9,13.3
DK1602,2025-08-20T11:00:00Z,0.0,16.3
DK1623,2026-04-20T23:00:00Z,24.1,4.7
DK1784,2025-03-26T11:00:00Z,2.9,10.9
DK1742,2025-05-30T05:00:00Z,0.0,15.8
DK1378,2025-09-09T11:00:00Z,2.3,14.1
DK1448,2025-12-12T17:00:00Z,0.0,4.1
DK1154,2025-08-30T23:00:00Z,0.0,10.1
DK1651,2025-07-12T05:00:00Z,0.0,16.2
DK1497,2025-09-04T11:00:00Z,-999.0,20.9
DK1504,2025-01-29T23:00:00Z,0.0,-1.0
DK1077,2025-10-21T05:00:00Z,0.0,4.3
DK1574,2025-08-19T05:00:00Z,0.0,11.2
DK1091,2026-02-21T11:00:00Z,0.0,3.0
DK1679,2026-01-26T11:00:00Z,0.3,0.5
DK1210,2025-03-23T23:00:00Z,0.0,0.6
DK1196,2025-03-05T17:00:00Z,0.4,3.6
DK1700,2025-09-01T11:00:00Z,0.0,17.7
DK1000,2025-04-07T11:00:00Z,1.3,5.5
DK1707,2025-09-21T23:00:00Z,1.9,8.6
DK1581,2026-06-29T05:00:00Z,11.9,13.0
DK1028,2025-10-24T11:00:00Z,2.6,6.0
DK1805,2025-01-20T05:00:00Z,0.0,-3.8
DK1791,2025-10-09T17:00:00Z,0.0,9.6
DK1287,2025-11-23T17:00:00Z,7.4,3.1
DK1721,2026-03-29T05:00:00Z,0.0,2.6
DK1812,2026-03-16T23:00:00Z,0.0,0.4
DK1014,2025-06-05T23:00:00Z,0.0,13.6
DK1546,2025-09-09T17:00:00Z,0.0,16.8
DK1315,2025-07-17T11:00:00Z,3.5,19.3
DK1161,2026-01-30T11:00:00Z,3.0,4.0
DK1511,2026-06-10T11:00:00Z,0.0,19.9
DK1539,2025-03-01T05:00:00Z,0.0,-2.7
DK1539,2025-06-24T23:00:00Z,0.0,15.1
DK1819,2025-11-25T05:00:00Z,0.0,4.9
DK1098,2025-05-11T17:00:00Z,0.0,12.4
DK1336,2026-05-09T05:00:00Z,0.0,12.3
DK1154,2026-04-16T11:00:00Z,2.2,12.9
DK1189,2026-05-13T17:00:00Z,0.0,16.3
DK1651,2025-05-17T11:00:00Z,0.0,9.4
DK1238,2025-05-19T17:00:00Z,1.3,13.1
